room_number,qr,measured_temp,issue_heating,issue_motion,issue_temperature_sensor,issue_door,issue_window,issue_heating_switch,issue_kitchen_switch,issue_wifi,problem_description,solution,short_uuid,mac_address,timestamp,last_motion_time,last_motion_state,voltage_state,temp,broker_connection
301,a2c984,23.4,,,,,,,,,,,"A2C-984
",02:42:AC:12:00:03,28-09-2023_15-54-22,28-09-2023 15:54:21,0,DETECT,23.3125,NOT CONNECTED
311,115c1b,22.7,,,,,,,,,,,"115-C1B
",02:42:AC:12:00:03,28-09-2023_16-00-28,28-09-2023 16:00:27,0,DETECT,23.4375,NOT CONNECTED
308,850,23.7,,,,,,,,,Wymiana rpi+ poe,,"850-962
",02:42:AC:12:00:03,28-09-2023_16-34-46,28-09-2023 16:34:18,0,DETECT,24.875,NOT CONNECTED
308,850962,23.7,,,,,,,,,Wymiana rpi+ poe,,"861-149
",02:42:AC:12:00:02,28-09-2023_17-24-18,28-09-2023 17:22:33,0,DETECT,22.125,NOT CONNECTED
308,850,23.7,,,,,,,,,Wymiana rpi+ poe,,"418-B28
",02:42:AC:12:00:02,28-09-2023_17-49-27,28-09-2023 17:17:41,0,DETECT,22.75,NOT CONNECTED
308,850,23.7,,,,,,,,,Wymiana rpi+ poe,,"418-B28
",02:42:AC:12:00:02,28-09-2023_17-49-30,28-09-2023 17:17:41,0,DETECT,22.75,NOT CONNECTED
357,8f98a5,21.7,,,,,,,,,,,"8F9-8A5
",02:42:AC:12:00:02,28-09-2023_16-52-21,28-09-2023 16:50:22,1,DETECT,22.8125,NOT CONNECTED
341,A33-79E,21.4,,Nie wykrywa ruchu ,Czujnik temperatury nie dzia³a ,,,,,,,Wymienione rpi+poe,"A33-79E
",02:42:AC:12:00:03,28-09-2023_16-57-48,28-09-2023 16:57:35,0,DETECT,Sensor not detected,NOT CONNECTED
341,A33-79E,21.4,,Nie wykrywa ruchu ,Czujnik temperatury nie dzia³a ,,,,,,,Wymienione rpi+poe,"A33-79E
",02:42:AC:12:00:03,28-09-2023_16-58-29,28-09-2023 16:57:52,1,DETECT,Sensor not detected,NOT CONNECTED
341,A33-79E,21.4,,Nie wykrywa ruchu ,Czujnik temperatury nie dzia³a ,,,,,,,Wymienione rpi+poe,"A33-79E
",02:42:AC:12:00:03,28-09-2023_16-58-33,28-09-2023 16:57:52,1,DETECT,Sensor not detected,NOT CONNECTED
341,A33-79E,21.4,,Nie wykrywa ruchu ,Czujnik temperatury nie dzia³a ,,,,,,,Wymienione rpi+poe,"A33-79E
",02:42:AC:12:00:03,28-09-2023_17-00-04,28-09-2023 16:59:30,0,DETECT,Sensor not detected,NOT CONNECTED
341,A33-79E,21.4,,Nie wykrywa ruchu ,Czujnik temperatury nie dzia³a ,,,,,,,Wymienione rpi+poe,"8F1-C4D
",02:42:AC:12:00:03,28-09-2023_17-02-44,28-09-2023 17:02:38,0,NOT DETECT,,NOT CONNECTED
,,,,,Naprawiono,,,,,,,"Naprawiono czujê temp, ruchu dzia³a œrednio ","A33-79E
",02:42:AC:12:00:02,28-09-2023_22-49-32,28-09-2023 22:48:06,1,DETECT,22.8125,NOT CONNECTED
365,aecf08,20.5,,,,,,,,,,wymieniony rasp,"AEC-F08
",02:42:AC:12:00:02,28-09-2023_17-16-36,28-09-2023 17:16:31,0,DETECT,22.875,NOT CONNECTED
358,8F1-C4D,21.3,,,,,Kontaktron w oknie nie dzia³a. Okno widnieje jako otwarte zawsze.,,,,"Voltage state widnieje jako undetected, ale po naszej stronie wszystko dzia³a.",Wymienione rpi+poe,"8F1-C4D
",02:42:AC:12:00:03,28-09-2023_17-19-05,28-09-2023 17:17:54,0,NOT DETECT,22.75,NOT CONNECTED
358,8F1-C4D,21.3,,,,,Kontaktron w oknie nie dzia³a. Okno widnieje jako otwarte zawsze.,,,,"Voltage state widnieje jako undetected, ale po naszej stronie wszystko dzia³a.",Wymienione rpi+poe,"786-285
",02:42:AC:12:00:03,28-09-2023_20-17-55,28-09-2023 20:17:26,0,DETECT,22.875,NOT CONNECTED
375,9aece4,22.5,,,,,,,,,,wymienia³em rasp,"9AE-CE4
",02:42:AC:12:00:02,28-09-2023_17-53-31,28-09-2023 17:53:09,0,DETECT,22.5,NOT CONNECTED
338,432-D84,21.4,,,,,,,,,"Po zrunowaniu dzia³a, inne ssid ni¿ box(432-D84)",,"418-B28
",02:42:AC:12:00:02,28-09-2023_17-59-44,28-09-2023 17:59:03,0,DETECT,22.8125,NOT CONNECTED
372,861149,20.6,,,,,"Nie wykrywa otwarcia, sprawdzony miernikiem ",,,,,,"861-149
",02:42:AC:12:00:02,28-09-2023_18-12-41,28-09-2023 18:12:40,0,DETECT,22.75,NOT CONNECTED
1212,f05165,23.5,,,,,,,,,,trzeba by³o skrosowaæ w PD,"B25-961
",02:42:AC:12:00:03,28-09-2023_19-57-47,28-09-2023 19:57:22,0,DETECT,23.4375,NOT CONNECTED
201,786-285,22.3,,,,,,,,,"Spalona p³ytka elektroniczna - ogrzewanie w³¹cza siê i wy³¹cza, kuchenki nie mo¿na wy³¹czyæ ",Wymienione rpi+poe,"786-285
",02:42:AC:12:00:03,28-09-2023_20-21-01,28-09-2023 20:20:15,0,DETECT,22.5,NOT CONNECTED
201,786-285,22.3,,,,,,,,,"Spalona p³ytka elektroniczna - ogrzewanie w³¹cza siê i wy³¹cza, kuchenki nie mo¿na wy³¹czyæ ",Wymienione rpi+poe,"AC5-A63
",02:42:AC:12:00:02,28-09-2023_20-24-55,28-09-2023 20:24:38,0,DETECT,Sensor not detected,NOT CONNECTED
201,786-285,22.3,,,,,,,,,"Spalona p³ytka elektroniczna - ogrzewanie w³¹cza siê i wy³¹cza, kuchenki nie mo¿na wy³¹czyæ ",Wymienione rpi+poe,"AC5-A63
",02:42:AC:12:00:02,28-09-2023_20-24-59,28-09-2023 20:24:38,0,DETECT,Sensor not detected,NOT CONNECTED
226,AC5-A63,22.0,,,Czujnik temperatury nie dzia³a ,,,,,,,,"AC5-A63
",02:42:AC:12:00:02,28-09-2023_20-28-14,28-09-2023 20:27:49,0,DETECT,Sensor not detected,NOT CONNECTED
210,16ac68,23.6,,,,,,,,,,wymiana rasp,"16A-C68
",02:42:AC:12:00:02,28-09-2023_20-44-11,28-09-2023 20:44:10,0,DETECT,23.5,NOT CONNECTED
215,A0FA6F,23.3,,,,,,,,,Wymiana rpi+ poe,,"A0F-A6F
",02:42:AC:12:00:02,28-09-2023_20-56-21,28-09-2023 20:55:24,0,DETECT,24.375,NOT CONNECTED
215,A0FA6F,23.3,,,,,,,,,Wymiana rpi+ poe,,"C00-A4D
",02:42:AC:12:00:03,28-09-2023_21-15-21,28-09-2023 21:12:09,1,NOT DETECT,Sensor not detected,NOT CONNECTED
230,B9E-BE4,21.4,,,,,,,,,,Wymienione rpi+poe,"B9E-BE4
",02:42:AC:12:00:03,28-09-2023_20-59-43,28-09-2023 20:59:30,0,DETECT,22.9375,NOT CONNECTED
230,B9E-BE4,21.4,,,,,,,,,,Wymienione rpi+poe,"A3D-372
",02:42:AC:12:00:02,28-09-2023_21-13-57,28-09-2023 21:13:39,0,DETECT,23.3125,NOT CONNECTED
237,b702bb,21.2,,,,,,,,,,wymiana rasp,"B70-2BB
",02:42:AC:12:00:03,28-09-2023_21-03-19,28-09-2023 21:03:09,0,DETECT,22.875,NOT CONNECTED
245,A3D-372,21.5,,,,,,,,,,Wymienione rpi+poe,"A3D-372
",02:42:AC:12:00:02,28-09-2023_21-15-59,28-09-2023 21:15:58,1,DETECT,23.1875,NOT CONNECTED
238,C00A4D,20.9,,,,,,,,,Wymiana rpi+ poe,,"C00-A4D
",02:42:AC:12:00:02,28-09-2023_21-31-21,28-09-2023 21:29:45,0,DETECT,23.125,NOT CONNECTED
238,C00,20.9,,,,,,,,,Wymiana rpi+ poe,,"B25-961
",02:42:AC:12:00:02,28-09-2023_23-03-42,28-09-2023 23:03:40,1,DETECT,25.0,NOT CONNECTED
249,B31-B9C,21.4,,,,,,,,,,Brakowa³o pendrive - do³o¿ony ,"B25-961
",02:42:AC:12:00:02,28-09-2023_21-42-37,28-09-2023 21:42:31,0,DETECT,23.3125,NOT CONNECTED
249,B31-B9C,21.4,,,,,,,,,,Brakowa³o pendrive - do³o¿ony ,"BD1-530
",02:42:AC:12:00:03,28-09-2023_22-05-50,28-09-2023 22:05:08,0,DETECT,23.5,NOT CONNECTED
248,a4365a,22.8,,,,,,,,,,wymiana paczkordu w PD,"A43-65A
",02:42:AC:12:00:03,28-09-2023_21-54-42,28-09-2023 21:54:31,0,DETECT,23.75,NOT CONNECTED
257,BD1-530,21.3,,,,,,,,,,Wymienione rpi+poe,"BD1-530
",02:42:AC:12:00:03,28-09-2023_22-08-48,28-09-2023 22:08:47,1,DETECT,23.4375,NOT CONNECTED
257,BD1-530,21.3,,,,,,,,,,Wymienione rpi+poe,"76C-58F
",02:42:AC:12:00:03,28-09-2023_22-29-18,28-09-2023 22:29:04,0,DETECT,,NOT CONNECTED
262,76C-58F,20.6,,,,,,,,,,Wymienione rpi+poe,"76C-58F
",02:42:AC:12:00:03,28-09-2023_22-31-56,28-09-2023 22:31:44,0,DETECT,23.0625,NOT CONNECTED
262,76C-58F,20.6,,,,,,,,,,Wymienione rpi+poe,"1B2-B72
",02:42:AC:12:00:02,28-09-2023_22-48-48,28-09-2023 22:48:47,0,DETECT,22.625,NOT CONNECTED
01,880982,20.4,,,,nie wykrywa otwarcia ,okna bez klamek,,,,,,"880-982
",02:42:AC:12:00:02,28-09-2023_22-37-49,28-09-2023 22:37:15,1,DETECT,21.625,NOT CONNECTED
02,6e789f,20.2,,,,,,,,,,,"6E7-89F
",02:42:AC:12:00:02,28-09-2023_22-41-52,28-09-2023 22:41:16,0,DETECT,21.25,NOT CONNECTED
03,6bb0bd,20.1,,,,,,,,,,,"6BB-0BD
",02:42:AC:12:00:02,28-09-2023_22-45-14,28-09-2023 22:44:54,0,DETECT,21.5,NOT CONNECTED
04,6e8c94,21,,,,,,,,,,,"6E8-C94
",02:42:AC:12:00:02,28-09-2023_22-48-47,28-09-2023 22:48:32,0,DETECT,21.3125,NOT CONNECTED
266,1B2-B72,20.9,,,,,,,,,,Wymienione rpi+poe,"1B2-B72
",02:42:AC:12:00:02,28-09-2023_22-50-50,28-09-2023 22:50:38,0,DETECT,22.625,NOT CONNECTED
05,894eb0,20.9,,,,,,,,,,,"894-EB0
",02:42:AC:12:00:03,28-09-2023_22-52-40,28-09-2023 22:52:30,0,DETECT,21.375,NOT CONNECTED
421,930-85C,22.7,,,,,,,,,Wymiana rpi+ poe i pendrive ,,"B25-961
",02:42:AC:12:00:02,28-09-2023_23-06-50,28-09-2023 23:06:38,0,DETECT,23.9375,NOT CONNECTED
421,930-85C,22.7,,,,,,,,,Wymiana rpi+ poe i pendrive ,,"26E-CDF
",02:42:AC:12:00:02,28-09-2023_23-25-48,28-09-2023 23:25:48,0,DETECT,21.9375,NOT CONNECTED
07,afda79,21.9,,,,,,ca³y czas jest napiêcie na przewodzie ,,,,,"AFD-A79
",02:42:AC:12:00:03,28-09-2023_23-23-02,28-09-2023 23:22:20,0,DETECT,21.9375,NOT CONNECTED
07,afda79,21.1,,,,,,,,,przewody elektryczne do poprawy - Ko³ecki,,"AFD-A79
",02:42:AC:12:00:03,28-09-2023_23-28-34,28-09-2023 23:28:34,1,DETECT,22.0,NOT CONNECTED
,,,,,,,,,Ok,,,,"AFD-A79
",02:42:AC:12:00:02,09-10-2023_11-49-15,09-10-2023 11:49:14,1,DETECT,19.5625,NOT CONNECTED
268,7A0-1AA,20.8,,,,Brak przewodów do kontaktronu,,,,,,Wymienione rpi+poe,"7A0-1AA
",02:42:AC:12:00:02,28-09-2023_23-34-42,28-09-2023 23:34:20,0,DETECT,23.8125,NOT CONNECTED
268,7A0-1AA,20.8,,,,Brak przewodów do kontaktronu,,,,,,Wymienione rpi+poe,"40E-D34
",02:42:AC:12:00:03,29-09-2023_00-00-42,28-09-2023 23:58:25,0,DETECT,23.25,NOT CONNECTED
463,40E-D34,20.7,,,,,,,,,,Wymienione rpi+poe,"40E-D34
",02:42:AC:12:00:03,29-09-2023_00-08-16,29-09-2023 00:08:05,0,DETECT,23.0625,NOT CONNECTED
463,40E-D34,20.7,,,,,,,,,,Wymienione rpi+poe,"3A9-EAD
",02:42:AC:12:00:02,29-09-2023_00-52-10,29-09-2023 00:52:05,0,DETECT,,NOT CONNECTED
26,106234,22.3,,,,,,,,,,wymiana rasp ,"106-234
",02:42:AC:12:00:02,29-09-2023_00-13-35,29-09-2023 00:13:14,0,DETECT,22.1875,NOT CONNECTED
,,,,,,,,,Ok,,,,"106-234
",02:42:AC:12:00:02,09-10-2023_12-23-32,09-10-2023 12:20:46,0,DETECT,20.5625,NOT CONNECTED
460,3A5-82D,21.0,,,,,,,,,Wymiana rpi+ poe,,"3A5-82D
",02:42:AC:12:00:02,29-09-2023_00-25-47,29-09-2023 00:25:21,0,DETECT,22.4375,NOT CONNECTED
460,3A5-82D,21.0,,,,,,,,,Wymiana rpi+ poe,,"487-B22
",02:42:AC:12:00:03,29-09-2023_00-32-58,29-09-2023 00:32:56,1,DETECT,23.4375,NOT CONNECTED
460,3A5-82D,21.0,,,,,,,,,Wymiana rpi+ poe,,"487-B22
",02:42:AC:12:00:03,29-09-2023_00-33-03,29-09-2023 00:32:58,0,DETECT,23.4375,NOT CONNECTED
1,880982,,,,,,,,,,,Naprawiono kontaktron 5v,"880-982
",02:42:AC:12:00:02,29-09-2023_00-46-08,29-09-2023 00:45:39,1,DETECT,22.1875,NOT CONNECTED
448,8df597,21.4,,,,,,,,,,,"8DF-597
",02:42:AC:12:00:02,29-09-2023_00-49-03,29-09-2023 00:48:43,0,DETECT,23.8125,NOT CONNECTED
452,028,19.2,,,,,,,,,Pomylony QR - na boxie 028-E5F ssid 028-E79,,"028-E79
",02:42:AC:12:00:02,29-09-2023_00-54-23,29-09-2023 00:53:52,0,DETECT,22.6875,NOT CONNECTED
452,028,19.2,,,,,,,,,Pomylony QR - na boxie 028-E5F ssid 028-E79,,"27D-AB1
",02:42:AC:12:00:02,29-09-2023_20-01-56,29-09-2023 20:01:54,0,DETECT,24.4375,NOT CONNECTED
601B,33D-1DE,25.9,,,,,Kontaktron w oknie nie dzia³a. Okno widnieje jako otwarte zawsze.,,,,,Wymienione rpi+poe,"33D-1DE
",02:42:AC:12:00:03,29-09-2023_11-38-34,29-09-2023 11:38:28,0,DETECT,25.5625,NOT CONNECTED
601B,33D-1DE,25.9,,,,,Kontaktron w oknie nie dzia³a. Okno widnieje jako otwarte zawsze.,,,,,Wymienione rpi+poe,"445-E43
",02:42:AC:12:00:02,29-09-2023_11-48-15,26-09-2023 14:56:28,0,DETECT,23.25,NOT CONNECTED
618,3bc4aa,22.9,,,,,,,,,,wymiana rasp,"3BC-4AA
",02:42:AC:12:00:03,29-09-2023_11-53-37,29-09-2023 11:52:58,0,DETECT,23.1875,NOT CONNECTED
618,3BC-4AA,23.0,,,,,,,,,,"Wczeœniej - wymiana rpi poe, teraz - wypiête eth, poprawione.","3BC-4AA
",02:42:AC:12:00:02,29-09-2023_22-12-26,29-09-2023 22:12:14,1,DETECT,23.8125,NOT CONNECTED
701B,13A-551,27.1,,,,,,,,,Wymiana rpi+ poe,,"13A-551
",02:42:AC:12:00:02,29-09-2023_11-58-42,29-09-2023 11:58:40,0,DETECT,26.25,NOT CONNECTED
701B,13A-551,27.1,,,,,,,,,Wymiana rpi+ poe,,"85C-6BD
",02:42:AC:12:00:03,29-09-2023_12-10-18,29-09-2023 12:10:18,1,DETECT,23.1875,NOT CONNECTED
619,445-E43,22.9,,,,,,,,,,Wymienione rpi+poe,"445-E43
",02:42:AC:12:00:02,29-09-2023_12-01-05,29-09-2023 12:01:03,0,DETECT,24.0,NOT CONNECTED
619,445-E43,22.9,,,,,,,,,,Wymienione rpi+poe,"228-2F3
",02:42:AC:12:00:03,29-09-2023_12-14-11,29-09-2023 12:13:44,0,DETECT,21.8125,NOT CONNECTED
623,228-2F3,21.3,,,,,,,,,,Wymienione rpi+poe,"228-2F3
",02:42:AC:12:00:03,29-09-2023_12-20-40,29-09-2023 12:20:12,0,DETECT,22.3125,NOT CONNECTED
623,228-2F3,21.3,,,,,,,,,,Wymienione rpi+poe,"88C-7A6
",02:42:AC:12:00:02,29-09-2023_12-38-02,29-09-2023 12:29:23,0,DETECT,22.75,NOT CONNECTED
622,3aa188,22.5,,,,,,,,,,wymiana rasp,"3AA-188
",02:42:AC:12:00:03,29-09-2023_12-37-11,29-09-2023 12:36:29,0,DETECT,24.4375,NOT CONNECTED
625,88C-7A6,21,,,,,,,,,,,"88C-7A6
",02:42:AC:12:00:02,29-09-2023_12-41-06,29-09-2023 12:40:51,0,DETECT,22.875,NOT CONNECTED
625,88C-7A6,21,,,,,,,,,,,"248-028
",02:42:AC:12:00:03,29-09-2023_12-55-35,29-09-2023 12:55:05,0,DETECT,23.9375,NOT CONNECTED
624,252-91E,20.5,,,,,,,,,Wymiana rpi+ poe,,"252-91E
",02:42:AC:12:00:02,29-09-2023_12-48-20,29-09-2023 12:47:56,0,DETECT,23.0625,NOT CONNECTED
624,252-91E,20.5,,,,,,,,,Wymiana rpi+ poe,,"39B-9FF
",02:42:AC:12:00:02,29-09-2023_13-09-13,29-09-2023 13:09:12,0,DETECT,23.1875,NOT CONNECTED
630,248-028,21.2,,,,,,,,,,Wymienione rpi+poe,"248-028
",02:42:AC:12:00:03,29-09-2023_12-59-37,29-09-2023 12:59:23,0,DETECT,23.9375,NOT CONNECTED
630,248-028,21.2,,,,,,,,,,Wymienione rpi+poe,"343-985
",02:42:AC:12:00:02,29-09-2023_13-11-42,29-09-2023 13:11:17,0,NOT DETECT,23.0,NOT CONNECTED
634,39B,21.4,,,,,,,,,Wymiana rpi+ poe,,"39B-9FF
",02:42:AC:12:00:02,29-09-2023_13-13-00,29-09-2023 13:12:30,0,DETECT,23.1875,NOT CONNECTED
634,39B,21.4,,,,,,,,,Wymiana rpi+ poe,,"809-A72
",02:42:AC:12:00:02,29-09-2023_14-03-55,29-09-2023 14:03:54,0,DETECT,25.5,NOT CONNECTED
634,39B,21.4,,,,,,,,,Wymiana rpi+ poe,,"809-A72
",02:42:AC:12:00:02,29-09-2023_14-04-37,29-09-2023 14:04:36,0,DETECT,25.4375,NOT CONNECTED
628,3bd521,22.2,,,,,,nie za³¹cza sie,,,"po wymianie rasp zaczê³o dzia³aæ wszystko, poza ogrzewaniem, które siê nie za³¹cza ( nie wykrywa napiêcia w przewodzie)","wymieniony rasp, co naprawilo wszystko poza ogrzewaniem ","3BD-521
",02:42:AC:12:00:02,29-09-2023_13-15-27,29-09-2023 13:14:29,0,DETECT,22.5625,NOT CONNECTED
635,343-985,21.2,,,,,,Voltage state not detected - brak napiêcia na g³owicy ,Voltage state not detected - zawsze jest napiêcie na g³owicy ,,,Wymienione rpi+poe,"343-985
",02:42:AC:12:00:02,29-09-2023_13-16-20,29-09-2023 13:16:13,0,NOT DETECT,22.875,NOT CONNECTED
635,343-985,21.2,,,,,,Voltage state not detected - brak napiêcia na g³owicy ,Voltage state not detected - zawsze jest napiêcie na g³owicy ,,,Wymienione rpi+poe,"343-985
",02:42:AC:12:00:02,29-09-2023_13-17-45,29-09-2023 13:17:42,0,NOT DETECT,22.8125,NOT CONNECTED
637,21C-F65,21.4,,,,,,,,,,Wymienione rpi+poe,"21C-F65
",02:42:AC:12:00:02,29-09-2023_13-38-03,29-09-2023 13:37:57,0,DETECT,22.75,NOT CONNECTED
637,21C-F65,21.4,,,,,,,,,,Wymienione rpi+poe,"3BD-521
",02:42:AC:12:00:02,29-09-2023_13-57-52,29-09-2023 13:57:51,0,DETECT,22.8125,NOT CONNECTED
637,21C-F65,21.4,,,,,,,,,,Wymienione rpi+poe,"3BD-521
",02:42:AC:12:00:02,29-09-2023_13-57-56,29-09-2023 13:57:54,0,DETECT,22.75,NOT CONNECTED
901b,aec1a5,26.4,,,,,nie dzia³a ,,,,nie dzia³a kontrakton okna,wymiana rasp pomog¹ na wszystko poza oknem,"AEC-1A5
",02:42:AC:12:00:02,29-09-2023_13-55-58,29-09-2023 13:55:13,0,DETECT,26.0,NOT CONNECTED
813,809-A72,24,,,,,,,,,Wymiana rpi+ poe,,"809-A72
",02:42:AC:12:00:02,29-09-2023_14-07-03,29-09-2023 14:06:43,0,DETECT,25.375,NOT CONNECTED
813,809-A72,24,,,,,,,,,Wymiana rpi+ poe,,"880-1C5
",02:42:AC:12:00:03,29-09-2023_14-31-52,29-09-2023 14:31:46,0,DETECT,23.0,NOT CONNECTED
821,47B-BD6,22.1,,,,,,,,,,Wymiana rpi poe ,"47B-BD6
",02:42:AC:12:00:02,29-09-2023_14-27-09,29-09-2023 14:26:57,0,DETECT,24.5,NOT CONNECTED
822,880-1C5,21.5,,,,,,,,,Wymiana rpi+ poe,,"880-1C5
",02:42:AC:12:00:03,29-09-2023_14-34-38,29-09-2023 14:34:14,0,DETECT,23.0625,NOT CONNECTED
822,880-1C5,21.5,,,,,,,,,Wymiana rpi+ poe,,"17E-BA4
",02:42:AC:12:00:02,29-09-2023_17-58-43,29-09-2023 17:58:26,0,DETECT,25.0,NOT CONNECTED
801B,7FF-B86,27.1,,Nie wykrywa ruchu ,,,,,,,,Wymienione rpi+poe,"7FF-B86
",02:42:AC:12:00:02,29-09-2023_14-50-12,29-09-2023 14:47:02,0,DETECT,27.3125,NOT CONNECTED
601d,30fa7b,26.5,,,Zewnêtrzna ok,,,,,,,,"060-FB6
",02:42:AC:12:00:03,29-09-2023_14-53-37,29-09-2023 14:49:30,0,DETECT,26.3125,NOT CONNECTED
601d,1e5d15,25.7,,,,,,,,,,Zewnêtrzna czujka ruchu ,"1E5-D15
",02:42:AC:12:00:02,29-09-2023_18-21-22,29-09-2023 18:20:59,0,DETECT,25.4375,NOT CONNECTED
1001A,BB4620,30,,,,,,,,,paczkord w PD,"pokój 1001A, wymieniony paczkord LPD11.2/1/13","BB4-620
",02:42:AC:12:00:03,29-09-2023_15-11-49,29-09-2023 15:11:02,0,DETECT,26.375,NOT CONNECTED
1001B,B4B247,26.8,,,,,,,,,pokój 1001B,"pokój 1001B, wymiana paczkordu w pd, LPD11.2/1/11","B4B-247
",02:42:AC:12:00:03,29-09-2023_15-37-46,29-09-2023 15:37:38,0,DETECT,26.5,NOT CONNECTED
104,68F217,23.1,,,,,,,,,,,"68F-217
",02:42:AC:12:00:02,29-09-2023_17-54-07,29-09-2023 17:53:51,0,DETECT,25.125,NOT CONNECTED
118,6A44F1,23.8,,,,,,,,,,wymiana rasp,"6A4-4F1
",02:42:AC:12:00:02,29-09-2023_18-12-57,29-09-2023 18:12:57,1,DETECT,23.875,NOT CONNECTED
127,AB8-83D,21.6,,,,,,,,,,Wymienione rpi+poe. Poprawiona taœma na czujce ruchu.,"AB8-83D
",02:42:AC:12:00:02,29-09-2023_18-22-37,29-09-2023 18:22:14,0,DETECT,23.5625,NOT CONNECTED
127,AB8-83D,21.6,,,,,,,,,,Wymienione rpi+poe. Poprawiona taœma na czujce ruchu.,"AE6-E94
",02:42:AC:12:00:02,29-09-2023_18-47-48,29-09-2023 18:47:42,0,DETECT,24.6875,NOT CONNECTED
145,846-B40,21.5,,,,,,,,,Wymiana rpi+ poe,,"846-B40
",02:42:AC:12:00:03,29-09-2023_18-24-22,29-09-2023 18:23:53,0,DETECT,23.3125,NOT CONNECTED
145,846-B40,21.5,,,,,,,,,Wymiana rpi+ poe,,"B25-961
",02:42:AC:14:00:02,29-09-2023_23-07-18,29-09-2023 23:07:05,0,,,NOT CONNECTED
145,846-B40,21.5,,,,,,,,,Wymiana rpi+ poe,,"B25-961
",02:42:AC:14:00:02,29-09-2023_23-11-06,29-09-2023 23:11:02,0,DETECT,23.1875,NOT CONNECTED
419,94414C,23.8,,,,,,,,,,,"944-14C
",02:42:AC:12:00:03,29-09-2023_18-49-13,29-09-2023 18:49:05,0,DETECT,23.8125,NOT CONNECTED
428,7F0-757,22.6,,,,,,"Nie s³ychaæ cykania przy zmianie, nie dzia³a ",,SSID jest niepoprawne tj. AE6-E94 (niepoprawne),,,"AE6-E94
",02:42:AC:12:00:02,29-09-2023_18-57-19,29-09-2023 18:56:25,0,DETECT,24.0625,NOT CONNECTED
429,937c02,22.4,,nie dzia³a ,,,,,,,"ostatnio wykryta zmiana ruchu by³a o 19:01, czyli wszystko wskazuje na to, ¿e jeszcze niedawno czujka dzia³a³a. Kable podpiête, docisnalem wtyczke i nie pomog³o, tak¿e zamykam ",wymiana rasp pomog³a na wszystko poza czujk¹ ruchu,"937-C02
",02:42:AC:12:00:03,29-09-2023_19-12-12,29-09-2023 19:01:43,0,DETECT,23.125,NOT CONNECTED
432,394-ED4,21,,,,,,,,,,Wymienione rpi+poe,"394-ED4
",02:42:AC:12:00:03,29-09-2023_19-14-39,29-09-2023 19:14:20,0,DETECT,23.0,NOT CONNECTED
432,394-ED4,21,,,,,,,,,,Wymienione rpi+poe,"394-ED4
",02:42:AC:12:00:03,29-09-2023_19-15-06,29-09-2023 19:14:45,0,DETECT,23.0625,NOT CONNECTED
432,A3D-31F,21,,,,,,,,Niepoprawne ssid jest widoczne - 394-ED4. Poprawne to A3D-31F ,,Wymienione rpi+poe,"394-ED4
",02:42:AC:12:00:03,29-09-2023_19-16-45,29-09-2023 19:15:49,0,DETECT,23.0,NOT CONNECTED
432,A3D-31F,21,,,,,,,,Niepoprawne ssid jest widoczne - 394-ED4. Poprawne to A3D-31F ,,Wymienione rpi+poe,"487-B22
",02:42:AC:12:00:03,29-09-2023_19-30-01,29-09-2023 19:29:38,0,DETECT,23.5,NOT CONNECTED
501a,0458E1,23.6,,,,,,,,,,sopel coœ tu robi³,"045-8E1
",02:42:AC:12:00:02,29-09-2023_19-29-22,29-09-2023 19:29:08,0,DETECT,24.5,NOT CONNECTED
457,487-B23,21.0,,,,,,,,,,,"487-B22
",02:42:AC:12:00:03,29-09-2023_19-31-50,29-09-2023 19:31:49,0,DETECT,23.625,NOT CONNECTED
457,487-B23,21.0,,,,,,,,,,,"038-013
",02:42:AC:12:00:03,29-09-2023_21-03-04,29-09-2023 21:02:42,0,DETECT,23.3125,NOT CONNECTED
509,33526D,24.8,,,,,,,,zle ssid ,"ssid jest ""573351"" a naklejka mówi ""33526D""",,"573-351
",02:42:AC:12:00:03,29-09-2023_19-58-14,29-09-2023 19:57:08,0,DETECT,25.375,NOT CONNECTED
508,27D-AB1,24.7,,,,,,,,,Wymiana rpi+ poe,,"27D-AB1
",02:42:AC:12:00:02,29-09-2023_20-03-33,29-09-2023 20:03:32,0,DETECT,24.4375,NOT CONNECTED
508,27D-AB1,24.7,,,,,,,,,Wymiana rpi+ poe,,"2F8-34B
",02:42:AC:12:00:03,29-09-2023_21-24-47,29-09-2023 21:24:44,0,DETECT,25.0,NOT CONNECTED
519,038-013,22.9,,,,,,,,,,Wymienione rpi+poe,"038-013
",02:42:AC:12:00:03,29-09-2023_21-06-12,29-09-2023 21:05:48,0,DETECT,23.4375,NOT CONNECTED
520,3252f8,22.9,,,,,,,,z³e ssid,"ssid jest 8b12b5, a powinno byæ 3252f8",,"8B1-2B5
",02:42:AC:12:00:02,29-09-2023_21-10-16,29-09-2023 21:09:05,0,DETECT,24.375,NOT CONNECTED
531,352688,21.4,,,,,,,,,,,"352-688
",02:42:AC:12:00:02,29-09-2023_21-18-10,29-09-2023 21:17:56,0,DETECT,22.5625,NOT CONNECTED
532,087DC8,21.8,,,,,,,,,,,"087-DC8
",02:42:AC:12:00:02,29-09-2023_21-23-34,29-09-2023 21:23:34,1,DETECT,22.9375,NOT CONNECTED
